,objective_name,solver_name,data_name,idx_rep,stop_val,time,objective_value,objective_duality_gap,env-OMP_NUM_THREADS,platform,platform-architecture,platform-release,platform-version,system-cpus,system-processor,system-ram (GB),version-cuda,version-numpy,version-scipy
0,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=bcTCGA],0,0,0.24553171500156168,1.3178432449343171,0.14040140679379065,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
1,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=bcTCGA],0,1,0.32481021900093765,1.5124078786881703,0.4322791725137298,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
2,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=bcTCGA],0,2,0.3658494230003271,1.5122822178984558,1.4874678987077254,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
3,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=bcTCGA],0,3,0.40739052099888795,1.5120383549370024,1.475722211651875,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
4,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=bcTCGA],0,4,0.436708893001196,1.5115509123560196,1.4524678755672347,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
5,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=bcTCGA],0,6,0.48032907800006797,1.508634895955048,1.4295540331554806,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
6,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=bcTCGA],0,9,0.5439911959983874,1.4820911391270275,1.4502575457332216,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
7,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=bcTCGA],0,13,0.6422990409992053,1.1598044318043488,1.0822302976110323,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
8,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=bcTCGA],0,19,0.8052283059987531,0.3076806054728979,0.09403732834082984,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
9,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=bcTCGA],0,28,1.0096230640010617,0.7386332397284318,0.514678900514524,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
10,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=bcTCGA],0,42,1.2638829270072165,13.243735322081204,13.016529156763273,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
11,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=bcTCGA],0,63,1.8839157440161216,3.3977726182113446,3.170603990696375,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
12,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=bcTCGA],0,94,2.607503130009718,4.6538600069013585,4.426143609769707,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
13,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=bcTCGA],0,141,3.5066104710131185,0.34551364233974335,0.11759483504094764,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
14,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=bcTCGA],0,211,5.177029603986739,0.40082664307253024,0.172734353274995,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
15,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=bcTCGA],0,316,7.418525706954824,0.458507182785353,0.2303307581113453,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
16,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=bcTCGA],0,474,11.078836773926014,0.35297551549230355,0.12467465783748927,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
17,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=bcTCGA],0,711,16.483371713929955,0.34847612408446726,0.12000409430346046,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
18,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=bcTCGA],0,1066,24.619483313916135,0.6355561342952305,0.4068039547710942,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
19,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=bcTCGA],0,1599,37.318457458892226,1.3099552075232523,1.0808502480262985,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
20,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=bcTCGA],0,2398,55.55750420597178,1.3323488255448235,1.102736976942075,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
21,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=bcTCGA],0,3597,82.31047265094094,1.2745705796466995,1.0442671370221164,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
22,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",admm,breheny[dataset=bcTCGA],0,5395,123.53244421693307,1.1816706691071195,0.9505125306297336,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
23,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",hybrid,breheny[dataset=bcTCGA],0,0,0.8902454010021756,1.3178432449343171,0.14040140679379065,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
24,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",hybrid,breheny[dataset=bcTCGA],0,1,0.9010112819996721,0.2522827764918016,0.02450924041118363,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
25,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",hybrid,breheny[dataset=bcTCGA],0,2,0.9338375760016788,0.24207043369078912,0.005323417473354519,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
26,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",hybrid,breheny[dataset=bcTCGA],0,3,0.9503354170046805,0.24040799674652016,0.0026857527450233065,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
27,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",hybrid,breheny[dataset=bcTCGA],0,4,0.9576933570060646,0.24005749124456108,0.0022071173752182816,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
28,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",hybrid,breheny[dataset=bcTCGA],0,6,0.9807167780054442,0.2397606058792467,0.001282281134076274,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
29,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",hybrid,breheny[dataset=bcTCGA],0,9,0.9833933170084492,0.23953559169210487,0.0005109619455970493,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
30,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",hybrid,breheny[dataset=bcTCGA],0,13,1.0118196700059343,0.23943751028335408,0.0005013799387600659,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
31,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",hybrid,breheny[dataset=bcTCGA],0,19,1.0276972800056683,0.23939224145998544,0.0003306775495801606,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
32,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",hybrid,breheny[dataset=bcTCGA],0,28,1.069595262000803,0.2393808076601529,8.561515845337264e-05,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
33,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",hybrid,breheny[dataset=bcTCGA],0,42,1.1796027589989535,0.23937832304792656,1.7496248114451385e-05,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
34,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",hybrid,breheny[dataset=bcTCGA],0,63,1.2689818219951121,0.2393780544901982,2.788298376077414e-06,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
35,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",hybrid,breheny[dataset=bcTCGA],0,94,1.415621961994475,0.23937804364855148,3.5909406331802174e-07,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
36,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",hybrid,breheny[dataset=bcTCGA],0,141,1.6484215419877728,0.23937804355955822,1.2389195475082104e-08,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
37,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",hybrid,breheny[dataset=bcTCGA],0,211,1.9602195959669189,0.23937804355949086,4.330766301130495e-11,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
38,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=bcTCGA],0,0,0.7907083540012536,1.3178432449343171,0.14040140679379065,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
39,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=bcTCGA],0,1,0.8116017850043136,0.2522827764918016,0.02450924041118363,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
40,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=bcTCGA],0,2,0.8276684380034567,0.25157322516907743,0.023088771730397056,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
41,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=bcTCGA],0,3,0.841537424003036,0.2508924139171464,0.021723642592912484,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
42,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=bcTCGA],0,4,0.8566102760050853,0.25027111510852507,0.02046078284642114,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
43,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=bcTCGA],0,6,0.884692489002191,0.2492136235965487,0.018366879644208578,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
44,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=bcTCGA],0,9,0.928734788998554,0.2479585257821621,0.016333626003270568,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
45,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=bcTCGA],0,13,0.9888604349980596,0.2466828374381777,0.014215891795544361,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
46,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=bcTCGA],0,19,1.063867176999338,0.2452102249724153,0.012264958038074647,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
47,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=bcTCGA],0,28,1.2244345219987736,0.2435935580532865,0.010773511594014518,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
48,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=bcTCGA],0,42,1.4098605960025452,0.2418599698397944,0.008811170203484958,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
49,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=bcTCGA],0,63,1.6840415049955482,0.24052533690865982,0.005742544315528175,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
50,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=bcTCGA],0,94,2.0617803659988567,0.2397420075969412,0.004079784699431682,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
51,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=bcTCGA],0,141,2.667353090004326,0.2394130010344876,0.0005360978767706692,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
52,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=bcTCGA],0,211,3.666138216995023,0.239388118582973,9.563557162886593e-05,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
53,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=bcTCGA],0,316,5.030626471998403,0.23938074087751343,3.188442119889112e-05,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
54,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=bcTCGA],0,474,7.055966656993405,0.2393785932045065,2.4995382719689152e-05,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
55,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=bcTCGA],0,711,10.056951679987833,0.23937821511026564,4.852503218233384e-05,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
56,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=bcTCGA],0,1066,14.522632394982793,0.23937807644594877,1.859464262582433e-05,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
57,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=bcTCGA],0,1599,21.287878490980802,0.23937804915282598,5.54339325389841e-06,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
58,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=bcTCGA],0,2398,31.98196842199468,0.23937804589158665,1.1102530482753892e-06,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
59,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=bcTCGA],0,3597,47.29127414701725,0.23937804395999676,2.442214589976066e-06,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
60,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=bcTCGA],0,5395,70.45657051504168,0.23937804362307072,7.875064039208901e-07,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
61,"SLOPE[dev_ratio=0.3,fit_intercept=True,q=0.2]",pgd[fista=True],breheny[dataset=bcTCGA],0,8092,104.86576323715417,0.23937804357014478,4.816851439937153e-08,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
62,"SLOPE[dev_ratio=0.6,fit_intercept=True,q=0.2]",admm,breheny[dataset=bcTCGA],0,0,0.11439918799806037,1.3178432449343171,0.642212236959948,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
63,"SLOPE[dev_ratio=0.6,fit_intercept=True,q=0.2]",admm,breheny[dataset=bcTCGA],0,1,0.15064031699876068,0.6778860757946535,-0.4022426303797869,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
64,"SLOPE[dev_ratio=0.6,fit_intercept=True,q=0.2]",admm,breheny[dataset=bcTCGA],0,2,0.17488854900148,0.6778277174053637,0.6530133982146333,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
65,"SLOPE[dev_ratio=0.6,fit_intercept=True,q=0.2]",admm,breheny[dataset=bcTCGA],0,3,0.19622545200400054,0.677718419697813,0.6414022764126853,,Linux,x86_64,5.19.11-200.fc36.x86_64,#1 SMP PREEMPT_DYNAMIC Fri Sep 23 15:07:44 UTC 2022,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,31,,"('1.22.4', '')",1.9.0
